center,good
accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
-1218,18790,3198,3133,-802,-319
422,18722,3776,2150,-349,-290
-1300,17260,3658,2102,-94,288
-2074,15916,4328,2895,-75,186
944,15672,2796,2405,-238,-252
186,18848,2248,3005,587,-234
-2830,17762,4580,2427,180,107
-1346,16764,2532,2876,-127,-114
234,17772,796,2596,-154,-197
148,16322,4170,2166,1047,-101
-1998,16716,4452,2615,-5,-423
360,15678,1122,2192,695,-254
272,16666,2394,2268,1119,-269
-1722,17342,7224,2073,453,-281
-660,15706,4030,1878,821,-171
128,13644,952,1973,1446,159
-2346,16680,6002,2856,1245,26
-1926,15888,6238,1312,-122,-214
-974,12776,996,1486,116,179
-474,13636,-50,2904,682,431
-1648,17480,3634,1458,-647,-114
684,14104,5480,1235,-90,66
318,10106,1432,751,-439,673
1104,8534,248,2234,719,725
356,11100,1190,2081,1063,310
-272,10622,420,981,593,110
610,6246,-502,6,-46,154
1688,1530,-1590,-705,50,716
2476,-2114,-1040,-72,1163,610
1172,1196,-394,457,247,-205
-982,5372,690,-268,-442,-319
-2796,1612,1578,-1414,-78,716
-2380,-2570,1196,440,-22,1204
628,1582,-2664,473,-1290,278
78,2474,1640,-355,-1882,537
1676,934,18,2376,-2150,767
2022,1510,-7600,1992,-1574,723
3186,446,-10828,714,-896,455
1548,-946,-8544,562,-304,-312
1862,-2242,-12954,1897,297,-526
6294,10250,-32768,2922,-349,-2449
-2068,32767,-12332,3272,1734,-4109
-14438,32767,12064,-11479,-29,-2998
-880,32767,5146,-2651,-1355,1356
-230,14992,3586,-3667,-1110,562
942,13392,-5344,-2672,-874,-1548
-8096,27610,-11006,-6595,-3060,-2445
-2014,29998,-1976,-6896,-2699,743
1506,26440,-10242,-4561,-3308,1053
-2748,22074,-12642,-5271,-3866,681
-68,584,-9584,-6658,-3526,1324
1078,12540,-3110,-8354,-2867,2452
480,6554,-294,-9259,-2150,2990
7992,27318,-6150,-16330,47,947
2738,32767,32767,-23307,1555,-427
-1360,32767,32767,-27618,838,-1023
-1192,26518,32767,-24080,-174,236
4682,9658,9844,-22320,-2418,-757
8186,-868,1932,-15116,-1299,315
7544,4712,-5334,-19040,-290,-646
1634,-2852,4706,-18456,2248,786
7566,-8764,10764,-18589,2266,147
754,-11566,25170,-18251,1259,-833
-1764,-3948,29612,-16843,-233,60
-1784,-18136,28354,-9921,3177,1344
-7304,-13820,22916,-7518,1364,-473
-1414,-13036,28506,-6207,562,-1091
1944,-9658,9590,-8324,1849,-1280
102,-7750,7848,-11344,455,-1096
-168,-12430,8404,-11816,-421,-880
-2268,-10116,9206,-11123,119,-794
-2400,-11346,10224,-10179,1681,-343
476,-13380,13630,-7709,3537,-587
1278,-12114,11600,-5945,1001,-1303
-1038,-11696,7796,-5542,-1307,-1707
-2244,-13142,7512,-4116,-956,-860
-1250,-13426,5530,-3009,490,-268
-58,-13598,4900,-2725,897,-205
744,-14160,7758,-2533,442,-341
942,-14110,6024,-1515,250,-172
1284,-13456,6554,-590,745,-174
196,-13522,7716,42,-313,-494
-30,-13098,7070,1077,-903,-448
-350,-13284,7148,2068,768,47
572,-13206,7052,3316,530,-168
198,-12216,4946,3303,-420,-94
358,-12908,7424,4133,862,211
246,-12260,7522,4667,1236,285
-448,-12154,9040,5323,604,342
-264,-12334,8930,5867,34,314
-400,-12094,7426,6194,-215,266
-288,-11574,8336,6773,-374,578
-748,-10818,11206,7741,39,643
-634,-10230,10344,8680,185,806
-46,-9304,11694,9547,356,800
288,-8368,16730,10768,351,929
44,-6176,15490,12425,-945,868
-3416,-5682,20870,14113,-1613,748
1210,-5780,24222,14059,-649,853
-462,-1374,27332,11149,-233,32
-3314,2270,29244,8462,-471,-46
-1220,-266,21802,8674,-555,376
984,3082,17066,6175,533,642
-1460,262,15032,6949,516,918
-1438,1540,10408,6089,-120,38
360,4712,13018,5523,-217,-146
-1056,4430,14142,5525,148,122
-2682,4722,15200,5711,-262,-44
-1314,8888,14650,6594,-775,47
226,10576,13246,6097,-1342,67
334,6718,15216,5695,-670,-3
-294,5910,15946,5891,-44,-328
-200,8318,12562,5945,-475,-322
182,7494,11982,5555,-184,-256
-106,7746,13630,5384,292,-235
-330,8682,13750,5583,305,-343
-600,10392,11826,5180,-101,-577
-84,9868,12456,4874,347,-415
702,9692,13038,5079,732,-296
404,10508,12532,5042,746,-241
-796,10506,12090,5100,1016,-217
-1732,10584,11628,5155,781,-183
-1772,11028,11702,4888,551,-146
-850,10818,11826,4920,458,-229
-362,12056,9558,4586,446,-337
-1000,12752,9694,3658,686,-376
-1434,11354,11764,3564,684,-158
-898,10558,11568,3499,364,103
-1170,10070,12588,3977,712,157
-1958,11148,10166,4099,506,17
-1240,12316,9052,3810,366,-69
-1126,12742,8850,3899,476,-178
-1082,14546,6954,3662,501,-307
-1558,15306,8738,3038,399,-95
-2276,14644,8262,3443,423,359
-1672,13948,7130,3453,119,427
-954,14778,6354,3804,106,236
-624,15786,5144,3845,262,232
-752,13850,6338,3946,986,368
-1846,15344,5370,4453,1224,399
-2388,16412,4162,4483,908,225
-1832,16878,3338,3936,777,40
-1000,16676,3354,3529,938,113
-1510,16166,3936,3294,1043,163
-2038,15058,5162,2872,515,110
-2090,15332,4730,2407,16,51
-960,16498,3486,1855,-115,218
-546,15534,3300,1107,-173,310
-348,16376,918,-272,196,354
-944,17850,-312,-1405,405,200
